x,y
13.066542,36.223186
13.116584,36.118237
13.105946,36.260166
13.193308,36.011204
13.365649,36.94927
13.471174,36.97427
13.303042,36.7881
13.244127,36.351974
13.276548,36.697166
13.320056,36.670174
13.051396,37.077713
13.288093,36.593613
13.346793,36.901653
13.6839285,36.35178
13.349834,37.46995
13.375816,37.037537
13.4203415,37.304855
13.295418,37.220318
13.490107,37.093346
13.267664,37.298847
13.346048,37.33941
13.402646,37.272293
13.343965,37.109184
13.3288355,37.162067
13.925108,37.479404
13.8761835,37.506046
13.907879,37.67442
13.812351,37.60232
13.7990885,37.30627
13.794523,37.52985
13.667428,37.591602
13.729402,37.708557
13.575726,37.81196
13.604256,37.63707
13.536852,37.74332
13.976559,37.67927
13.851753,37.95376
14.010375,37.831356
13.926175,37.818985
13.796323,37.799885
13.977073,37.86514
13.942158,37.881954
13.819305,37.79897
14.11201,38.105305
13.994486,37.82389
14.11861,38.256245
14.059023,38.47991
14.069225,37.975613
13.818891,38.281334
14.153427,38.49693
13.880605,38.326706
14.076542,38.298576
14.172817,38.333004
13.882511,38.69018
13.962828,38.1021
14.548425,39.293285
14.403127,39.130146
14.505543,38.946133
14.1530075,38.95792
14.27245,38.93755
14.366496,39.04263
14.530684,39.436493
14.347144,39.0042
14.551666,38.97093
14.42954,39.479427
14.433383,39.483395
14.475,39.418133
14.52305,39.53854
14.477094,39.403015
14.646663,39.88734
14.614298,39.454155
14.555231,39.409355
14.42837,39.46398
14.205315,39.746574
14.665839,40.001415
14.556422,40.063164
14.62708,39.7966
14.606298,39.97069
14.783941,40.112186
14.668937,39.80837
14.407303,40.064034
14.47298,39.9825
14.742287,39.696644
14.629928,39.86153
14.667793,39.819923
14.978357,40.34968
14.737898,40.139393
14.706234,40.422092
14.960924,40.46295
14.916967,40.198696
14.614074,40.578022
15.094126,40.320724
14.892556,40.097973
14.766127,40.316883
14.931045,40.26137
14.976076,40.808746
15.046805,40.753735
14.940192,40.84974
14.710156,40.954605
14.891754,40.80508
15.03831,40.798378
15.129204,41.358574
14.90078,41.091377
14.979364,40.72611
14.985022,40.664085
15.212731,41.726494
15.101638,41.08841
15.310453,40.998665
15.219188,41.18967
15.347827,40.999557
15.008207,41.60953
15.268998,41.682755
15.21395,41.51373
15.0666,41.363693
15.052029,41.341244
15.526333,41.76862
15.013308,41.853374
15.096266,42.0773
15.191917,41.762115
15.06103,42.10583
15.07881,41.796112
15.11252,42.076122
15.302754,41.69725
15.227163,41.60559
15.084593,41.74771
15.071439,42.092545
15.054861,42.046883
15.070439,42.067513
15.358738,41.830376
15.124655,41.911377
15.045638,42.14192
15.455828,41.895763
15.044077,42.162933
15.05304,42.168736
15.1779585,42.05959
11.990356,34.519394
11.922352,34.639767
12.084552,34.384506
12.070952,34.4129
11.919612,34.63741
11.957493,34.599953
11.868354,34.603363
11.943955,34.523445
11.859472,34.6662
11.852492,34.767544
11.9513,34.898506
12.04253,34.61199
12.00717,34.69544
12.05042,34.482555
11.998813,34.669495
11.9707,34.71719
11.992342,34.74677
12.426034,34.620193
11.869565,34.918377
11.9843445,34.59895
12.102273,34.95824
12.160079,35.100803
12.211,35.066544
12.155741,35.28642
12.247575,35.17231
12.081528,34.897274
12.189418,34.90617
12.367927,35.26296
12.245923,35.330196
12.539211,35.821594
12.124346,35.4547
12.51293,35.656155
12.402766,35.57106
12.402479,35.822308
12.567796,35.84872
12.681758,35.87573
12.462712,35.869946
12.120629,35.208893
12.178524,35.21226
12.258561,35.2254
12.57809,36.349117
12.630142,36.20416
12.358802,35.872757
12.615459,36.211704
12.662457,36.095203
12.722133,36.10737
12.521347,36.088966
12.625267,36.094482
12.570507,36.04744
12.741339,36.1457
12.6385,36.609016
12.850369,36.309994
12.755894,36.381824
12.6884575,36.30676
12.711959,36.353046
12.758513,36.36958
12.771656,36.331482
12.84627,36.61496
12.709181,36.691868
12.824608,36.539227
12.818127,36.858047
12.874466,36.92426
13.0351095,36.787327
12.882955,36.827774
13.000733,36.977013
12.854583,36.972374
12.927724,36.93959
13.188209,36.72699
13.365762,37.41551
13.220238,37.489468
13.022538,37.386253
13.093083,37.31157
13.069417,37.367622
13.096513,37.41555
12.946063,37.482845
13.274343,37.515835
13.184757,37.44544
13.339209,37.30653
13.278896,37.706085
13.402917,37.677967
13.524559,37.614754
13.590687,37.62113
13.432404,37.540047
13.2048,37.906326
13.208306,37.672554
13.344461,37.82631
13.25185,37.59002
13.4617605,38.06508
13.422875,37.675102
13.256393,37.899597
13.685184,38.149662
13.673732,38.020267
13.747377,38.286797
13.685358,38.22898
13.376363,37.91067
13.529994,38.016113
13.532337,37.927387
13.780045,38.47957
13.414059,37.923645
13.436403,38.004917
13.497256,37.99916
13.986584,38.429832
13.361677,38.146145
13.466837,38.30356
13.442633,38.339127
13.414809,38.246506
13.946609,38.87394
13.716065,38.46947
13.75877,38.861023
14.029297,38.79306
13.940223,38.474773
14.321418,39.21408
14.067057,39.565365
14.14164,39.585846
14.461573,39.169136
13.984574,39.218254
13.955207,39.175156
13.94536,39.646618
14.14829,39.494694
14.107813,39.556335
14.1877165,39.535896
14.186647,39.954098
14.183135,39.467686
14.105874,39.62334
14.252965,39.96362
14.086963,39.687386
14.376587,39.768944
14.145655,39.82609
14.160267,39.70651
14.16132,39.56437
14.206234,39.52918
14.385189,39.947376
14.220044,40.11393
14.290455,39.89613
14.2498255,40.31527
14.333667,40.156094
14.277931,39.921177
14.255421,40.194496
14.165395,40.18424
14.315884,40.381058
14.489944,40.221275
14.768134,40.40737
14.358859,40.49772
14.237497,40.672554
14.448382,40.47914
14.513952,40.434814
14.239376,40.593502
14.437534,40.32901
14.653704,40.583725
14.632232,40.530228
14.361678,40.389217
14.792378,41.205616
14.754133,41.289955
14.522219,40.578648
14.679894,41.03889
14.614703,40.53827
14.868548,40.762066
14.619192,40.948
14.658262,41.042767
14.371123,40.950912
14.627358,40.94202
14.765333,41.252335
15.114138,41.345318
14.889055,41.880226
14.874015,41.932438
14.781867,41.478306
14.736857,41.547665
14.887091,41.861546
14.632562,41.631386
14.869247,41.356197
14.927515,41.885483
14.898299,41.423927
14.987209,41.946518
14.911422,42.09783
14.979267,42.02706
14.827671,41.703312
14.963203,41.69212
14.843132,41.90626
14.943143,41.768673
14.973942,42.081238
14.889845,42.013107
15.094228,41.873184
14.9605,42.065773
14.960418,42.054554
15.002457,41.93444
15.488338,41.834812
15.00195,42.051266
15.151404,42.021614
14.989065,42.126236
14.883608,42.036575
11.86049,34.678917
11.856665,34.775238
11.933092,34.848392
11.85759,34.700325
11.935863,34.899227
11.949117,34.444607
11.8054,34.72186
11.883044,34.808464
11.840505,34.703243
11.843702,34.963326
11.905261,34.85105
11.925065,34.926395
12.188883,34.666492
11.993636,34.89975
12.016225,34.86511
12.006611,34.83225
11.842562,34.84686
11.945365,34.92008
11.984743,34.96482
11.92664,34.901325
11.937348,35.074905
11.9344425,35.065125
11.960468,35.312523
11.926877,35.07992
11.865227,35.175663
11.915333,35.096203
12.100292,35.382465
11.960784,35.19391
11.988598,35.308277
11.995948,35.37727
11.989932,35.32794
12.281895,35.71768
12.281354,35.657127
12.274214,35.790485
12.231901,35.658573
12.480261,36.096703
12.259281,35.85502
12.040783,35.174534
12.46108,36.10996
12.043988,35.29525
12.210235,35.826294
12.633134,36.231594
12.479543,36.086903
12.500353,36.197445
12.48073,36.199284
12.502009,36.34986
12.537108,36.250114
12.25712,35.79338
12.330436,36.013702
12.374261,36.236107
12.774229,36.892933
12.6787615,36.632988
12.749377,36.861843
12.541899,36.349926
12.616575,36.558453
12.654492,36.828148
12.560207,36.50189
12.571892,36.47653
12.738084,36.767128
12.785215,37.166367
12.745996,37.098793
12.749427,37.002148
12.7548275,37.15344
12.896956,37.19816
12.833663,37.08498
12.752795,37.06322
12.713791,36.93043
12.797203,37.059834
12.935297,36.845673
13.007734,37.51158
12.870703,37.474895
13.068255,37.465584
12.996711,37.532066
12.88172,37.360455
12.873825,37.198093
13.045562,37.681026
12.984825,37.426212
13.04285,37.702873
13.031684,37.70149
13.0137,37.587
13.203005,38.029358
13.107938,37.66544
13.030009,37.66132
13.159843,37.800858
13.089471,37.521744
13.249544,37.76128
13.229036,37.82037
13.234489,37.80731
13.151972,37.774292
13.263194,38.00815
13.194881,38.016834
13.489562,38.51034
13.33158,38.311222
13.403985,38.3828
13.263103,38.10574
13.438678,38.38022
13.316048,38.011684
13.435676,38.42971
13.652633,38.76773
13.65686,38.77069
13.60245,38.6928
13.5714035,38.479755
13.654847,38.961018
13.666588,38.917816
13.556109,38.767025
13.657368,38.884197
13.783757,39.137943
13.682728,38.865513
13.850322,39.465096
13.766058,39.3056
13.847567,39.595325
13.896319,39.404934
13.908475,39.28067
13.853838,39.21367
13.968577,39.739674
13.795447,39.142532
13.816583,39.411705
13.9509325,39.37772
14.004133,39.70501
14.08594,39.87134
14.1816225,40.0716
14.036208,39.674095
14.0860405,39.88312
14.091424,39.898968
13.919917,39.41911
14.204659,40.31566
13.929988,39.69718
14.017329,39.482586
14.085534,39.996742
14.146935,39.971485
14.204773,40.452076
14.074639,40.336464
14.167778,40.243256
14.241069,40.223278
14.176338,40.465527
14.261276,40.448116
14.209149,40.36927
14.059359,39.7681
14.121874,39.94234
14.364602,40.732998
14.315022,40.827682
14.289717,40.7289
14.372096,40.530025
14.360441,40.64895
14.31018,40.555103
14.236568,40.714294
14.225726,40.644012
14.270133,40.595795
14.22793,40.687996
14.585741,41.17607
14.4535265,41.32065
14.457726,41.27704
14.532369,41.43574
14.599489,41.172577
14.367682,40.88626
14.437428,40.964626
14.428668,41.094196
14.409177,41.112064
14.247265,40.74671
14.635303,41.553234
14.686747,41.59967
14.587464,41.468063
14.50059,41.390633
14.644606,41.57468
14.80592,41.550777
14.548602,41.358368
14.680175,41.97788
14.72975,41.882885
14.603338,41.688133
14.770476,41.8494
14.775665,41.82684
14.693615,41.832718
14.613815,41.668896
14.63412,41.6867
14.717563,41.847706
14.821328,41.918907
14.788906,41.850956
14.727938,41.907253
14.831702,42.007507
14.796842,41.99904
14.920502,42.110336
14.886867,42.079124
14.862616,42.059788
14.861749,42.067333
14.830183,42.116554
14.753917,42.062614
14.854614,42.02141
14.829262,41.97392
14.890518,42.024837
